precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
101001,1.1.1,1,1,1,101001,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.0073,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_13,შალვა შავგულიძე,144,0.3487,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_23,თებეა თენგიანი,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0024,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_35,გერმანე საბო,71,0.1719,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_41,ვლადიმერ კახაძე,134,0.3245,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_42,ლევან იოსელიანი,30,0.0726,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_43,კობა დავითაშვილი,10,0.0242,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_44,სოფიო ხორგუანი,6,0.0145,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_45,გრიგოლ გეგელია,13,0.0315,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_46,იოსებ კობერიძე,0,0,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
101001,1.1.1,1,1,1,101001,mtatsminda_2019_47,თამარ ალფაიძე,1,0.0024,1439,420,134,330,0.2919,0.0931,0.2293,7,0.0167
104001,1.4.1,1,4,1,104001,mtatsminda_2019_4,ნიტა სიხარულიძე,1,0.002,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_9,გიორგი ანდრიაძე,1,0.002,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_13,შალვა შავგულიძე,145,0.2918,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_17,გიორგი ლილუაშვილი,2,0.004,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_23,თებეა თენგიანი,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.002,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_31,ირმა რაზმაძე,3,0.006,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,1,0.002,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_35,გერმანე საბო,18,0.0362,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_41,ვლადიმერ კახაძე,255,0.5131,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_42,ლევან იოსელიანი,28,0.0563,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_43,კობა დავითაშვილი,11,0.0221,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_44,სოფიო ხორგუანი,14,0.0282,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0302,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_46,იოსებ კობერიძე,2,0.004,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
104001,1.4.1,1,4,1,104001,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1566,513,152,394,0.3276,0.0971,0.2516,16,0.0312
101002,1.1.2,1,1,2,101002,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.0069,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_13,შალვა შავგულიძე,139,0.3181,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_23,თებეა თენგიანი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_24,მამუკა ტუსკაძე,1,0.0023,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_27,ვალისა ღვინჯილია,1,0.0023,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_28,მიხეილ სალუაშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_35,გერმანე საბო,10,0.0229,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_41,ვლადიმერ კახაძე,186,0.4256,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_42,ლევან იოსელიანი,60,0.1373,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_43,კობა დავითაშვილი,15,0.0343,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_44,სოფიო ხორგუანი,8,0.0183,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_45,გრიგოლ გეგელია,13,0.0297,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_46,იოსებ კობერიძე,1,0.0023,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101002,1.1.2,1,1,2,101002,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1287,441,147,352,0.3427,0.1142,0.2735,4,0.0091
101003,1.1.3,1,1,3,101003,mtatsminda_2019_4,ნიტა სიხარულიძე,1,0.002,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_9,გიორგი ანდრიაძე,7,0.014,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_13,შალვა შავგულიძე,201,0.4028,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_17,გიორგი ლილუაშვილი,2,0.004,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.002,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_23,თებეა თენგიანი,0,0,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_24,მამუკა ტუსკაძე,2,0.004,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_28,მიხეილ სალუაშვილი,0,0,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_31,ირმა რაზმაძე,1,0.002,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,0,0,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_35,გერმანე საბო,28,0.0561,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_38,ნოდარ ინანეიშვილი,1,0.002,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_41,ვლადიმერ კახაძე,173,0.3467,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_42,ლევან იოსელიანი,34,0.0681,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_43,კობა დავითაშვილი,7,0.014,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_44,სოფიო ხორგუანი,24,0.0481,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_45,გრიგოლ გეგელია,12,0.024,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_46,იოსებ კობერიძე,4,0.008,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101003,1.1.3,1,1,3,101003,mtatsminda_2019_47,თამარ ალფაიძე,1,0.002,1500,505,132,371,0.3367,0.088,0.2473,6,0.0119
101004,1.1.4,1,1,4,101004,mtatsminda_2019_4,ნიტა სიხარულიძე,1,0.0027,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.008,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_13,შალვა შავგულიძე,98,0.2627,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_23,თებეა თენგიანი,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0027,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,3,0.008,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_35,გერმანე საბო,15,0.0402,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_38,ნოდარ ინანეიშვილი,1,0.0027,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_41,ვლადიმერ კახაძე,179,0.4799,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_42,ლევან იოსელიანი,47,0.126,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_43,კობა დავითაშვილი,11,0.0295,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_44,სოფიო ხორგუანი,8,0.0214,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_45,გრიგოლ გეგელია,6,0.0161,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_46,იოსებ კობერიძე,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101004,1.1.4,1,1,4,101004,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1222,381,137,300,0.3118,0.1121,0.2455,8,0.021
101005,1.1.5,1,1,5,101005,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_9,გიორგი ანდრიაძე,5,0.0106,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_13,შალვა შავგულიძე,131,0.277,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_17,გიორგი ლილუაშვილი,1,0.0021,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_21,გიორგი შალიკაშვილი,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_23,თებეა თენგიანი,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_28,მიხეილ სალუაშვილი,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_31,ირმა რაზმაძე,2,0.0042,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,1,0.0021,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_35,გერმანე საბო,24,0.0507,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_41,ვლადიმერ კახაძე,215,0.4545,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_42,ლევან იოსელიანი,50,0.1057,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_43,კობა დავითაშვილი,15,0.0317,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_44,სოფიო ხორგუანი,13,0.0275,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0317,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_46,იოსებ კობერიძე,1,0.0021,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101006,1.1.6,1,1,6,101006,mtatsminda_2019_4,ნიტა სიხარულიძე,2,0.0038,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_9,გიორგი ანდრიაძე,6,0.0113,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_13,შალვა შავგულიძე,175,0.3289,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_23,თებეა თენგიანი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_24,მამუკა ტუსკაძე,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_27,ვალისა ღვინჯილია,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_35,გერმანე საბო,34,0.0639,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_38,ნოდარ ინანეიშვილი,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_41,ვლადიმერ კახაძე,212,0.3985,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_42,ლევან იოსელიანი,31,0.0583,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_43,კობა დავითაშვილი,21,0.0395,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_44,სოფიო ხორგუანი,17,0.032,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0282,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_46,იოსებ კობერიძე,2,0.0038,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_47,თამარ ალფაიძე,12,0.0226,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101007,1.1.7,1,1,7,101007,mtatsminda_2019_4,ნიტა სიხარულიძე,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_9,გიორგი ანდრიაძე,3,0.0065,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_13,შალვა შავგულიძე,173,0.372,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_17,გიორგი ლილუაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_23,თებეა თენგიანი,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_24,მამუკა ტუსკაძე,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_27,ვალისა ღვინჯილია,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_28,მიხეილ სალუაშვილი,1,0.0022,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_31,ირმა რაზმაძე,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_33,ჯემალ ნადარეიშვილი,0,0,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_35,გერმანე საბო,17,0.0366,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_38,ნოდარ ინანეიშვილი,2,0.0043,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_41,ვლადიმერ კახაძე,179,0.3849,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
101007,1.1.7,1,1,7,101007,mtatsminda_2019_42,ლევან იოსელიანი,30,0.0645,1433,481,139,360,0.3357,0.097,0.2512,12,0.0249
